Item,Time,Distance(mi),Speed(mph),Pace(min/mi),HeartRate(bpm),Latitude,Longitude,Altiutde(ft)
2271,02:31:24,0.09,1.1, 53:20,118,22.3674707,114.1469498,728
2272,02:31:28,0.09,1.1, 57:08,118,22.3674707,114.1469498,728
2273,02:31:32,0.09,1, 61:53,118,22.3674707,114.1469498,728
2274,02:31:36,0.09,0.9, 67:03,118,22.3674707,114.1469498,728
2275,02:31:40,0.09,0.8, 76:02,113,22.3674707,114.1469498,728
2276,02:31:44,0.09,0.7, 87:47,113,22.3674707,114.1469498,728
2277,02:31:48,0.09,0.6, 99:59,113,22.3674707,114.1469498,728
2278,02:31:52,0.09,0.5, 99:59,113,22.3674707,114.1469498,728
2279,02:31:56,0.09,0.5, 99:59,111,22.3674707,114.1469498,728
2280,02:32:00,0.09,0.5, 99:59,111,22.3674707,114.1469498,728
2281,02:32:04,0.09,0.5, 99:59,111,22.3674707,114.1469498,728
2282,02:32:08,0.09,0.5, 99:59,111,22.3674707,114.1469498,728
2283,02:32:12,0.09,0.6, 99:59,109,22.3674707,114.1469498,728
2284,02:32:16,0.09,0.7, 87:47,109,22.3674707,114.1469498,728
2285,02:32:20,0.09,0.8, 76:02,109,22.3674707,114.1469498,728
2286,02:32:24,0.09,0.9, 67:03,109,22.3674707,114.1469498,728
2287,02:32:28,0.09,0.8, 76:02,108,22.3674707,114.1469498,728
2288,02:32:32,0.09,0.7, 87:47,108,22.3674707,114.1469498,728
2289,02:32:36,0.09,0.6, 99:59,108,22.3674707,114.1469498,728
2290,02:32:40,0.09,0.5, 99:59,108,22.3674707,114.1469498,728
2291,02:32:44,0.09,0.5, 99:59,107,22.3674707,114.1469498,728
2292,02:32:48,0.09,0.5, 99:59,107,22.3674707,114.1469498,728
2293,02:32:52,0.09,0.5, 99:59,107,22.3674707,114.1469498,728
2294,02:32:56,0.09,0.5, 99:59,107,22.3674707,114.1469498,728
2295,02:33:00,0.09,0.6, 99:59,104,22.3674707,114.1469498,728
2296,02:33:04,0.09,0.7, 87:47,104,22.3674707,114.1469498,728
2297,02:33:08,0.09,0.8, 76:02,104,22.3674707,114.1469498,728
2298,02:33:12,0.09,0.9, 67:03,104,22.3674707,114.1469498,728
2299,02:33:16,0.09,0.8, 76:02,104,22.3674707,114.1469498,725
2300,02:33:20,0.09,0.7, 86:59,104,22.3674707,114.1469498,725
2301,02:33:24,0.09,0.6, 99:59,104,22.3674707,114.1469498,725
2302,02:33:28,0.09,0.5, 99:59,104,22.3674707,114.1469498,725
2303,02:33:32,0.09,0.4, 99:59,104,22.3674653,114.1469528,728
2304,02:33:36,0.09,0.3, 99:59,104,22.3674653,114.1469528,728
2305,02:33:40,0.09,0.1, 99:59,104,22.3674653,114.1469528,728
2306,02:33:44,0.09,0, 99:59,104,22.3674653,114.1469528,728
2307,02:33:48,0.09,0.1, 99:59,100,22.3674653,114.1469528,725
2308,02:33:52,0.09,0.2, 99:59,100,22.3674653,114.1469528,725
2309,02:33:56,0.09,0.3, 99:59,100,22.3674653,114.1469528,725
2310,02:34:00,0.09,0.3, 99:59,100,22.3674653,114.1469528,725
2311,02:34:04,0.09,0.4, 99:59,99,22.3674653,114.1469528,725
2312,02:34:08,0.09,0.5, 99:59,99,22.3674653,114.1469528,725
2313,02:34:12,0.09,0.5, 99:59,99,22.3674653,114.1469528,725
2314,02:34:16,0.09,0.6, 99:59,99,22.3674653,114.1469528,725
2315,02:34:20,0.09,0.5, 99:59,101,22.3674653,114.1469528,725
2316,02:34:24,0.09,0.4, 99:59,101,22.3674653,114.1469528,725
2317,02:34:28,0.09,0.3, 99:59,101,22.3674653,114.1469528,725
2318,02:34:32,0.09,0.2, 99:59,101,22.3674653,114.1469528,725
2319,02:34:36,0.09,0.3, 99:59,101,22.3674543,114.1469669,728
2320,02:34:40,0.09,0.4, 99:59,101,22.3674543,114.1469669,728
2321,02:34:44,0.09,0.6, 99:59,101,22.3674543,114.1469669,728
2322,02:34:48,0.09,0.7, 91:05,101,22.3674543,114.1469669,728
2323,02:34:52,0.09,0.8, 71:00,103,22.3674335,114.1469812,731
2324,02:34:56,0.09,1, 58:31,103,22.3674335,114.1469812,731
2325,02:35:00,0.09,1.2, 49:31,103,22.3674335,114.1469812,731
2326,02:35:04,0.09,1.4, 43:06,103,22.3674335,114.1469812,731
2327,02:35:08,0.09,1.4, 41:59,103,22.3674151,114.1469837,738
2328,02:35:12,0.09,1.5, 41:05,103,22.3674151,114.1469837,738
2329,02:35:16,0.09,1.5, 40:04,103,22.3674151,114.1469837,738
2330,02:35:20,0.09,1.5, 39:15,103,22.3674151,114.1469837,738
2331,02:35:24,0.09,1.5, 39:25,104,22.3674091,114.1469836,735
2332,02:35:28,0.09,1.5, 39:25,104,22.3674091,114.1469836,735
2333,02:35:32,0.09,1.5, 39:34,104,22.3674091,114.1469836,735
2334,02:35:36,0.09,1.5, 39:44,104,22.3674091,114.1469836,735
2335,02:35:40,0.09,1.4, 41:37,107,22.3674026,114.1469859,738
2336,02:35:44,0.09,1.4, 43:41,107,22.3674026,114.1469859,738
2337,02:35:48,0.09,1.3, 46:12,107,22.3674026,114.1469859,738
2338,02:35:52,0.09,1.2, 48:46,107,22.3674026,114.1469859,738
2339,02:35:56,0.09,1.1, 53:03,111,22.3673969,114.1469833,738
2340,02:36:00,0.09,1, 57:49,111,22.3673969,114.1469833,738
2341,02:36:04,0.09,0.9, 63:56,111,22.3673969,114.1469833,738
2342,02:36:08,0.09,0.8, 71:31,111,22.3673969,114.1469833,738
2343,02:36:12,0.09,0.7, 83:58,111,22.3673969,114.1469833,738
2344,02:36:16,0.09,0.6, 99:59,111,22.3673969,114.1469833,738
2345,02:36:20,0.09,0.5, 99:59,111,22.3673969,114.1469833,738
2346,02:36:24,0.09,0.3, 99:59,111,22.3673969,114.1469833,738
2347,02:36:28,0.09,0.3, 99:59,113,22.3673969,114.1469833,738
2348,02:36:32,0.09,0.3, 99:59,113,22.3673969,114.1469833,738
2349,02:36:36,0.09,0.3, 99:59,113,22.3673969,114.1469833,738
2350,02:36:40,0.09,0.2, 99:59,113,22.3673969,114.1469833,738
2351,02:36:44,0.09,0.3, 99:59,114,22.3673969,114.1469833,738
2352,02:36:48,0.09,0.3, 99:59,114,22.3673969,114.1469833,738
2353,02:36:52,0.09,0.4, 99:59,114,22.3673969,114.1469833,738
2354,02:36:56,0.09,0.4, 99:59,114,22.3673969,114.1469833,738
2355,02:37:00,0.09,0.5, 99:59,113,22.3673843,114.1469846,738
2356,02:37:04,0.09,0.6, 99:59,113,22.3673843,114.1469846,738
2357,02:37:08,0.09,0.6, 94:40,113,22.3673843,114.1469846,738
2358,02:37:12,0.09,0.7, 85:27,113,22.3673843,114.1469846,738
2359,02:37:16,0.09,0.8, 74:16,113,22.3673613,114.1469916,738
2360,02:37:20,0.09,0.9, 65:41,113,22.3673613,114.1469916,738
2361,02:37:24,0.09,1, 58:31,113,22.3673613,114.1469916,738
2362,02:37:28,0.09,1.1, 53:03,113,22.3673613,114.1469916,738
2363,02:37:32,0.09,1.2, 51:22,118,22.3673571,114.147003,741
2364,02:37:36,0.09,1.2, 49:46,118,22.3673571,114.147003,741
2365,02:37:40,0.09,1.2, 48:17,118,22.3673571,114.147003,741
2366,02:37:44,0.09,1.3, 46:52,118,22.3673571,114.147003,741
2367,02:37:48,0.09,1.3, 47:20,116,22.3673676,114.1470108,748
2368,02:37:52,0.09,1.2, 48:02,116,22.3673676,114.1470108,748
2369,02:37:56,0.09,1.2, 48:31,116,22.3673676,114.1470108,748
2370,02:38:00,0.09,1.2, 49:01,116,22.3673676,114.1470108,748
2371,02:38:04,0.09,1.2, 49:16,116,22.3673737,114.1470163,754
2372,02:38:08,0.09,1.2, 49:31,116,22.3673737,114.1470163,754
2373,02:38:12,0.09,1.2, 49:31,116,22.3673737,114.1470163,754
2374,02:38:16,0.09,1.2, 49:46,116,22.3673737,114.1470163,754
2375,02:38:20,0.09,1.2, 49:31,114,22.3673934,114.1470333,758
2376,02:38:24,0.09,1.2, 49:31,114,22.3673934,114.1470333,758
2377,02:38:28,0.09,1.2, 49:16,114,22.3673934,114.1470333,758
2378,02:38:32,0.09,1.2, 49:01,114,22.3673934,114.1470333,758
2379,02:38:36,0.09,1.2, 48:31,113,22.3674056,114.1470531,761
2380,02:38:40,0.09,1.3, 47:48,113,22.3674056,114.1470531,761
2381,02:38:44,0.09,1.3, 47:06,113,22.3674056,114.1470531,761
2382,02:38:48,0.09,1.3, 46:25,113,22.3674056,114.1470531,761
2383,02:38:52,0.09,1.3, 45:20,110,22.3674027,114.1470759,758
2384,02:38:56,0.09,1.3, 44:29,110,22.3674027,114.1470759,758
2385,02:39:00,0.09,1.4, 43:29,110,22.3674027,114.1470759,758
2386,02:39:04,0.09,1.4, 42:32,110,22.3674027,114.1470759,758
2387,02:39:08,0.09,1.4, 42:10,115,22.3673948,114.1470897,764
2388,02:39:12,0.09,1.4, 41:48,115,22.3673948,114.1470897,764
2389,02:39:16,0.09,1.5, 41:16,115,22.3673948,114.1470897,764
2390,02:39:20,0.09,1.5, 40:55,115,22.3673948,114.1470897,764
2391,02:39:24,0.09,1.5, 40:44,127,22.3673725,114.1470856,764
2392,02:39:28,0.09,1.5, 40:34,127,22.3673725,114.1470856,764
2393,02:39:32,0.09,1.5, 40:34,127,22.3673725,114.1470856,764
2394,02:39:36,0.09,1.5, 40:24,127,22.3673725,114.1470856,764
2395,02:39:40,0.09,1.5, 40:14,125,22.3673601,114.1470756,777
2396,02:39:44,0.09,1.5, 40:14,125,22.3673601,114.1470756,777
2397,02:39:48,0.09,1.5, 40:04,125,22.3673601,114.1470756,777
2398,02:39:52,0.09,1.5, 40:04,125,22.3673601,114.1470756,777
2399,02:39:56,0.09,1.4, 44:17,116,22.3673601,114.1470756,781
2400,02:40:00,0.09,1.2, 49:46,116,22.3673601,114.1470756,781
2401,02:40:04,0.09,1.1, 56:28,116,22.3673601,114.1470756,781
2402,02:40:08,0.09,0.9, 65:41,116,22.3673601,114.1470756,781
2403,02:40:12,0.09,0.9, 69:28,119,22.3673485,114.1470844,790
2404,02:40:16,0.09,0.8, 73:43,119,22.3673485,114.1470844,790
2405,02:40:20,0.09,0.8, 79:08,119,22.3673485,114.1470844,790
2406,02:40:24,0.09,0.7, 84:42,119,22.3673485,114.1470844,790
2407,02:40:28,0.09,0.8, 72:36,128,22.3673466,114.1471082,790
2408,02:40:32,0.09,0.9, 63:31,128,22.3673466,114.1471082,790
2409,02:40:36,0.09,1.1, 56:28,128,22.3673466,114.1471082,790
2410,02:40:40,0.09,1.2, 50:49,128,22.3673466,114.1471082,790
2411,02:40:44,0.09,1.2, 49:16,131,22.3673462,114.1471338,790
2412,02:40:48,0.09,1.3, 47:48,131,22.3673462,114.1471338,790
2413,02:40:52,0.09,1.3, 46:25,131,22.3673462,114.1471338,790
2414,02:40:56,0.09,1.3, 45:07,131,22.3673462,114.1471338,790
2415,02:41:00,0.09,1.4, 43:41,132,22.3673523,114.1471597,790
2416,02:41:04,0.09,1.4, 42:32,132,22.3673523,114.1471597,790
2417,02:41:08,0.09,1.5, 41:16,132,22.3673523,114.1471597,790
2418,02:41:12,0.09,1.5, 40:04,132,22.3673523,114.1471597,790
2419,02:41:16,0.09,1.5, 39:15,134,22.3673495,114.1471863,790
2420,02:41:20,0.09,1.6, 38:19,134,22.3673495,114.1471863,790
2421,02:41:24,0.09,1.6, 37:25,134,22.3673495,114.1471863,790
2422,02:41:28,0.09,1.6, 36:34,134,22.3673495,114.1471863,790
2423,02:41:32,0.09,1.7, 36:18,135,22.3673479,114.1472164,794
2424,02:41:36,0.09,1.7, 36:02,135,22.3673479,114.1472164,794
2425,02:41:40,0.09,1.7, 35:53,135,22.3673479,114.1472164,794
2426,02:41:44,0.09,1.7, 35:38,135,22.3673479,114.1472164,794
2427,02:41:48,0.09,1.7, 35:46,135,22.3673479,114.147242,790
2428,02:41:52,0.09,1.7, 35:53,135,22.3673479,114.147242,790
2429,02:41:56,0.09,1.7, 36:02,135,22.3673479,114.147242,790
2430,02:42:00,0.09,1.7, 36:10,135,22.3673479,114.147242,790
2431,02:42:04,0.1,1.6, 36:26,132,22.3673565,114.1472593,790
2432,02:42:08,0.1,1.6, 36:43,132,22.3673565,114.1472593,790
2433,02:42:12,0.1,1.6, 36:51,132,22.3673565,114.1472593,790
2434,02:42:16,0.1,1.6, 37:08,132,22.3673565,114.1472593,790
2435,02:42:20,0.1,1.6, 37:08,129,22.3673654,114.1472696,790
2436,02:42:24,0.1,1.6, 37:17,129,22.3673654,114.1472696,790
2437,02:42:28,0.1,1.6, 37:17,129,22.3673654,114.1472696,790
2438,02:42:32,0.1,1.6, 37:17,129,22.3673654,114.1472696,790
2439,02:42:36,0.1,1.6, 37:17,129,22.3673324,114.1472696,784
2440,02:42:40,0.1,1.6, 37:25,129,22.3673324,114.1472696,784
2441,02:42:44,0.1,1.6, 37:25,129,22.3673324,114.1472696,784
2442,02:42:48,0.1,1.6, 37:34,129,22.3673324,114.1472696,784
2443,02:42:52,0.1,1.6, 37:34,130,22.3673095,114.1472712,777
2444,02:42:56,0.1,1.6, 37:34,130,22.3673095,114.1472712,777
2445,02:43:00,0.1,1.6, 37:43,130,22.3673095,114.1472712,777
2446,02:43:04,0.1,1.6, 37:43,130,22.3673095,114.1472712,777
2447,02:43:08,0.1,1.6, 37:43,130,22.3672862,114.1472847,777
2448,02:43:12,0.1,1.6, 37:34,130,22.3672862,114.1472847,777
2449,02:43:16,0.1,1.6, 37:34,130,22.3672862,114.1472847,777
2450,02:43:20,0.1,1.6, 37:25,130,22.3672862,114.1472847,777
2451,02:43:24,0.1,1.6, 37:25,130,22.3672681,114.1473094,777
2452,02:43:28,0.1,1.6, 37:25,130,22.3672681,114.1473094,777
2453,02:43:32,0.1,1.6, 37:17,130,22.3672681,114.1473094,777
2454,02:43:36,0.1,1.6, 37:17,130,22.3672681,114.1473094,777
2455,02:43:40,0.1,1.6, 37:08,129,22.3672379,114.1473225,777
2456,02:43:44,0.1,1.6, 36:59,129,22.3672379,114.1473225,777
2457,02:43:48,0.1,1.6, 36:59,129,22.3672379,114.1473225,777
2458,02:43:52,0.1,1.6, 36:51,129,22.3672379,114.1473225,777
2459,02:43:56,0.1,1.6, 36:43,128,22.367223,114.1473194,781
2460,02:44:00,0.1,1.6, 36:34,128,22.367223,114.1473194,781
2461,02:44:04,0.1,1.6, 36:26,128,22.367223,114.1473194,781
2462,02:44:08,0.1,1.7, 36:18,128,22.367223,114.1473194,781
2463,02:44:12,0.1,1.7, 36:18,128,22.3672095,114.1473099,777
2464,02:44:16,0.1,1.7, 36:18,128,22.3672095,114.1473099,777
2465,02:44:20,0.1,1.7, 36:18,128,22.3672095,114.1473099,777
2466,02:44:24,0.1,1.7, 36:18,128,22.3672095,114.1473099,777
2467,02:44:28,0.1,1.7, 36:18,130,22.3671639,114.1473066,768
2468,02:44:32,0.1,1.7, 36:18,130,22.3671639,114.1473066,768
2469,02:44:36,0.1,1.7, 36:18,130,22.3671639,114.1473066,768
2470,02:44:40,0.1,1.7, 36:18,130,22.3671639,114.1473066,768
2471,02:44:44,0.1,1.7, 36:10,130,22.367108,114.1473107,754
2472,02:44:48,0.1,1.7, 35:53,130,22.367108,114.1473107,754
2473,02:44:52,0.1,1.7, 35:46,130,22.367108,114.1473107,754
2474,02:44:56,0.1,1.7, 35:38,130,22.367108,114.1473107,754
2475,02:45:00,0.1,1.7, 34:59,129,22.3670553,114.1473201,758
2476,02:45:04,0.1,1.7, 34:29,129,22.3670553,114.1473201,758
2477,02:45:08,0.1,1.8, 34:00,129,22.3670553,114.1473201,758
2478,02:45:12,0.1,1.8, 33:25,129,22.3670553,114.1473201,758
2479,02:45:16,0.1,1.8, 32:31,126,22.3670278,114.1473318,761
2480,02:45:20,0.1,1.9, 31:46,126,22.3670278,114.1473318,761
2481,02:45:24,0.1,1.9, 30:56,126,22.3670278,114.1473318,761
2482,02:45:28,0.1,2, 30:10,126,22.3670278,114.1473318,761
2483,02:45:32,0.1,2, 29:43,129,22.367001,114.1473393,764
2484,02:45:36,0.1,2.1, 29:16,129,22.367001,114.1473393,764
2485,02:45:40,0.1,2.1, 28:49,129,22.367001,114.1473393,764
2486,02:45:44,0.1,2.1, 28:19,129,22.367001,114.1473393,764
2487,02:45:48,0.1,2.1, 28:14,130,22.3669777,114.1473473,761
2488,02:45:52,0.1,2.1, 28:09,130,22.3669777,114.1473473,761
2489,02:45:56,0.1,2.1, 27:59,130,22.3669777,114.1473473,761
2490,02:46:00,0.1,2.1, 27:54,130,22.3669777,114.1473473,761
2491,02:46:04,0.1,2.1, 27:59,130,22.3669586,114.147357,768
2492,02:46:08,0.1,2.1, 28:04,130,22.3669586,114.147357,768
2493,02:46:12,0.1,2.1, 28:09,130,22.3669586,114.147357,768
2494,02:46:16,0.1,2.1, 28:09,130,22.3669586,114.147357,768
2495,02:46:20,0.1,2.1, 28:19,131,22.3669433,114.1473677,771
2496,02:46:24,0.1,2.1, 28:29,131,22.3669433,114.1473677,771
2497,02:46:28,0.1,2.1, 28:39,131,22.3669433,114.1473677,771
2498,02:46:32,0.1,2.1, 28:49,131,22.3669433,114.1473677,771
2499,02:46:36,0.1,2.1, 28:59,131,22.3669102,114.1473822,777
2500,02:46:40,0.1,2.1, 29:10,131,22.3669102,114.1473822,777
2501,02:46:44,0.1,2, 29:20,131,22.3669102,114.1473822,777
2502,02:46:48,0.1,2, 29:26,131,22.3669102,114.1473822,777
2503,02:46:52,0.1,2, 29:37,132,22.3668769,114.147388,781
2504,02:46:56,0.1,2, 29:43,132,22.3668769,114.147388,781
2505,02:47:00,0.1,2, 29:53,132,22.3668769,114.147388,781
2506,02:47:04,0.1,2, 29:59,132,22.3668769,114.147388,781
2507,02:47:08,0.1,2, 30:05,125,22.3668593,114.1473804,790
2508,02:47:12,0.1,2, 30:10,125,22.3668593,114.1473804,790
2509,02:47:16,0.1,2, 30:16,125,22.3668593,114.1473804,790
2510,02:47:20,0.1,2, 30:22,125,22.3668593,114.1473804,790
2511,02:47:24,0.1,2, 30:28,121,22.3668702,114.1473643,794
2512,02:47:28,0.1,2, 30:33,121,22.3668702,114.1473643,794
2513,02:47:32,0.1,2, 30:39,121,22.3668702,114.1473643,794
2514,02:47:36,0.1,2, 30:45,121,22.3668702,114.1473643,794
2515,02:47:40,0.1,1.9, 30:51,130,22.3668687,114.1473486,794
2516,02:47:44,0.1,1.9, 30:56,130,22.3668687,114.1473486,794
2517,02:47:48,0.1,1.9, 31:02,130,22.3668687,114.1473486,794
2518,02:47:52,0.1,1.9, 31:08,130,22.3668687,114.1473486,794
2519,02:47:56,0.1,1.8, 33:11,135,22.3668687,114.1473486,794
2520,02:48:00,0.1,1.7, 35:22,135,22.3668687,114.1473486,794
2521,02:48:04,0.1,1.6, 38:01,135,22.3668687,114.1473486,794
2522,02:48:08,0.1,1.5, 41:05,135,22.3668687,114.1473486,794
2523,02:48:12,0.1,1.4, 44:17,135,22.3668638,114.1473451,797
2524,02:48:16,0.1,1.2, 48:17,135,22.3668638,114.1473451,797
2525,02:48:20,0.1,1.1, 52:46,135,22.3668638,114.1473451,797
2526,02:48:24,0.1,1, 58:31,135,22.3668638,114.1473451,797
2527,02:48:28,0.1,1.1, 56:28,135,22.3668433,114.1473489,800
2528,02:48:32,0.1,1.1, 54:33,135,22.3668433,114.1473489,800
2529,02:48:36,0.1,1.1, 52:46,135,22.3668433,114.1473489,800
2530,02:48:40,0.1,1.2, 51:05,135,22.3668433,114.1473489,800
2531,02:48:44,0.1,1.3, 47:20,133,22.3668028,114.1473648,800
2532,02:48:48,0.1,1.4, 44:17,133,22.3668028,114.1473648,800
2533,02:48:52,0.1,1.4, 41:26,133,22.3668028,114.1473648,800
2534,02:48:56,0.1,1.5, 39:05,133,22.3668028,114.1473648,800
2535,02:49:00,0.1,1.6, 37:43,133,22.3667823,114.1473531,800
2536,02:49:04,0.1,1.6, 36:26,133,22.3667823,114.1473531,800
2537,02:49:08,0.1,1.7, 35:14,133,22.3667823,114.1473531,800
2538,02:49:12,0.1,1.8, 34:00,133,22.3667823,114.1473531,800
2539,02:49:16,0.1,1.8, 33:53,131,22.3667672,114.1473423,804
2540,02:49:20,0.1,1.8, 33:46,131,22.3667672,114.1473423,804
2541,02:49:24,0.1,1.8, 33:38,131,22.3667672,114.1473423,804
2542,02:49:28,0.1,1.8, 33:25,131,22.3667672,114.1473423,804
2543,02:49:32,0.1,1.8, 33:17,133,22.3667416,114.147336,807
2544,02:49:36,0.1,1.8, 33:11,133,22.3667416,114.147336,807
2545,02:49:40,0.1,1.8, 32:57,133,22.3667416,114.147336,807
2546,02:49:44,0.1,1.8, 32:50,133,22.3667416,114.147336,807
2547,02:49:48,0.1,1.8, 33:25,134,22.3667153,114.1473359,807
2548,02:49:52,0.1,1.8, 34:00,134,22.3667153,114.1473359,807
2549,02:49:56,0.1,1.7, 34:36,134,22.3667153,114.1473359,807
2550,02:50:00,0.1,1.7, 35:14,134,22.3667153,114.1473359,807
2551,02:50:04,0.1,1.7, 36:10,136,22.3667023,114.1473319,813
2552,02:50:08,0.1,1.6, 37:17,136,22.3667023,114.1473319,813
2553,02:50:12,0.1,1.6, 38:19,136,22.3667023,114.1473319,813
2554,02:50:16,0.1,1.5, 39:25,136,22.3667023,114.1473319,813
2555,02:50:20,0.1,1.5, 39:44,137,22.3666719,114.1473132,813
2556,02:50:24,0.1,1.5, 40:04,137,22.3666719,114.1473132,813
2557,02:50:28,0.1,1.5, 40:14,137,22.3666719,114.1473132,813
2558,02:50:32,0.1,1.5, 40:34,137,22.3666719,114.1473132,813
2559,02:50:36,0.1,1.5, 40:24,137,22.3666571,114.1473049,813
2560,02:50:40,0.1,1.5, 40:14,137,22.3666571,114.1473049,813
2561,02:50:44,0.1,1.5, 40:04,137,22.3666571,114.1473049,813
2562,02:50:48,0.1,1.5, 39:54,137,22.3666571,114.1473049,813
2563,02:50:52,0.1,1.5, 39:44,137,22.3666614,114.1472913,820
2564,02:50:56,0.1,1.5, 39:34,137,22.3666614,114.1472913,820
2565,02:51:00,0.1,1.5, 39:34,137,22.3666614,114.1472913,820
2566,02:51:04,0.1,1.5, 39:25,137,22.3666614,114.1472913,820
2567,02:51:08,0.1,1.5, 39:25,137,22.3666576,114.1472797,823
2568,02:51:12,0.1,1.5, 39:25,137,22.3666576,114.1472797,823
2569,02:51:16,0.1,1.5, 39:34,137,22.3666576,114.1472797,823
2570,02:51:20,0.1,1.5, 39:34,137,22.3666576,114.1472797,823
2571,02:51:24,0.1,1.5, 39:44,136,22.3666396,114.1472702,827
2572,02:51:28,0.1,1.5, 39:54,136,22.3666396,114.1472702,827
2573,02:51:32,0.1,1.5, 40:04,136,22.3666396,114.1472702,827
2574,02:51:36,0.1,1.5, 40:14,136,22.3666396,114.1472702,827
2575,02:51:40,0.1,1.5, 40:24,126,22.3666344,114.1472522,830
2576,02:51:44,0.1,1.5, 40:34,126,22.3666344,114.1472522,830
2577,02:51:48,0.1,1.5, 40:44,126,22.3666344,114.1472522,830
2578,02:51:52,0.1,1.5, 40:55,126,22.3666344,114.1472522,830
2579,02:51:56,0.1,1.5, 41:05,122,22.3666347,114.1472385,833
2580,02:52:00,0.1,1.5, 41:16,122,22.3666347,114.1472385,833
2581,02:52:04,0.1,1.4, 41:26,122,22.3666347,114.1472385,833
2582,02:52:08,0.1,1.4, 41:37,122,22.3666347,114.1472385,833
2583,02:52:12,0.1,1.4, 41:26,122,22.3666092,114.1472231,840
2584,02:52:16,0.1,1.4, 41:26,122,22.3666092,114.1472231,840
2585,02:52:20,0.1,1.4, 41:26,122,22.3666092,114.1472231,840
2586,02:52:24,0.1,1.4, 41:26,122,22.3666092,114.1472231,840
2587,02:52:28,0.1,1.5, 41:16,123,22.3666108,114.1472162,836
2588,02:52:32,0.1,1.5, 41:05,123,22.3666108,114.1472162,836
2589,02:52:36,0.1,1.5, 41:05,123,22.3666108,114.1472162,836
2590,02:52:40,0.1,1.5, 40:55,123,22.3666108,114.1472162,836
2591,02:52:44,0.1,1.4, 41:48,126,22.3666005,114.1472059,840
2592,02:52:48,0.1,1.4, 42:32,126,22.3666005,114.1472059,840
2593,02:52:52,0.1,1.4, 43:29,126,22.3666005,114.1472059,840
2594,02:52:56,0.1,1.4, 44:17,126,22.3666005,114.1472059,840
2595,02:53:00,0.1,1.3, 44:29,132,22.3665841,114.1472118,843
2596,02:53:04,0.1,1.3, 44:42,132,22.3665841,114.1472118,843
2597,02:53:08,0.1,1.3, 44:55,132,22.3665841,114.1472118,843
2598,02:53:12,0.1,1.3, 45:07,132,22.3665841,114.1472118,843
2599,02:53:16,0.1,1.3, 44:29,136,22.3665634,114.1472214,840
2600,02:53:20,0.1,1.4, 43:53,136,22.3665634,114.1472214,840
2601,02:53:24,0.1,1.4, 43:06,136,22.3665634,114.1472214,840
2602,02:53:28,0.1,1.4, 42:32,136,22.3665634,114.1472214,840
2603,02:53:32,0.1,1.4, 42:10,139,22.3665346,114.1472179,840
2604,02:53:36,0.1,1.4, 41:37,139,22.3665346,114.1472179,840
2605,02:53:40,0.1,1.5, 41:16,139,22.3665346,114.1472179,840
2606,02:53:44,0.1,1.5, 40:55,139,22.3665346,114.1472179,840
2607,02:53:48,0.1,1.3, 46:25,140,22.3665286,114.1472186,840
2608,02:53:52,0.1,1.1, 53:38,140,22.3665286,114.1472186,840
2609,02:53:56,0.1,0.9, 63:31,140,22.3665286,114.1472186,840
2610,02:54:00,0.1,0.8, 77:52,140,22.3665286,114.1472186,840
2611,02:54:04,0.1,0.6, 98:32,139,22.3665286,114.1472186,840
2612,02:54:08,0.1,0.4, 99:59,139,22.3665286,114.1472186,840
2613,02:54:12,0.1,0.3, 99:59,139,22.3665286,114.1472186,840
2614,02:54:16,0.1,0.1, 99:59,139,22.3665286,114.1472186,840
2615,02:54:20,0.1,0.3, 99:59,139,22.3665166,114.1472173,840
2616,02:54:24,0.1,0.5, 99:59,139,22.3665166,114.1472173,840
2617,02:54:28,0.1,0.6, 92:50,139,22.3665166,114.1472173,840
2618,02:54:32,0.1,0.8, 73:09,139,22.3665166,114.1472173,840
2619,02:54:36,0.1,1, 59:36,139,22.3664849,114.1472115,843
2620,02:54:40,0.1,1.2, 50:17,139,22.3664849,114.1472115,843
2621,02:54:44,0.1,1.4, 43:29,139,22.3664849,114.1472115,843
2622,02:54:48,0.1,1.6, 38:10,139,22.3664849,114.1472115,843
2623,02:54:52,0.1,1.6, 37:34,140,22.3664703,114.1472248,846
2624,02:54:56,0.1,1.6, 36:51,140,22.3664703,114.1472248,846
2625,02:55:00,0.1,1.7, 36:18,140,22.3664703,114.1472248,846
2626,02:55:04,0.1,1.7, 35:38,140,22.3664703,114.1472248,846
2627,02:55:08,0.1,1.5, 38:56,139,22.3664703,114.1472248,846
2628,02:55:12,0.1,1.4, 43:06,139,22.3664703,114.1472248,846
2629,02:55:16,0.1,1.2, 48:02,139,22.3664703,114.1472248,846
2630,02:55:20,0.1,1.1, 54:14,139,22.3664703,114.1472248,846
2631,02:55:24,0.1,1, 61:07,137,22.3664703,114.1472248,846
2632,02:55:28,0.1,0.9, 69:58,137,22.3664703,114.1472248,846
2633,02:55:32,0.1,0.7, 81:08,137,22.3664703,114.1472248,846
2634,02:55:36,0.1,0.6, 97:32,137,22.3664703,114.1472248,846
2635,02:55:40,0.1,0.7, 89:24,138,22.3664601,114.1472205,853
2636,02:55:44,0.1,0.7, 82:32,138,22.3664601,114.1472205,853
2637,02:55:48,0.1,0.8, 76:38,138,22.3664601,114.1472205,853
2638,02:55:52,0.1,0.8, 71:31,138,22.3664601,114.1472205,853
